8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main launch
情報: Installing and starting initial bundles
8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main launch
情報: All initial bundles installed and set to start
8 27, 2024 11:33:02 午後 org.apache.karaf.main.lock.SimpleFileLock lock
情報: Trying to lock /Users/ynitta/Documents/sandbox/osgi-sandbox/karaf/apache-karaf-4.4.6/lock
8 27, 2024 11:33:02 午後 org.apache.karaf.main.lock.SimpleFileLock lock
情報: Lock acquired
8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main$KarafLockCallback lockAcquired
情報: Lock acquired. Setting startlevel to 100
2024-08-27T23:33:04,583 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 5 - org.ops4j.pax.logging.pax-logging-log4j2 - 2.2.7 | Sending Event Admin notification (configuration successful) to org/ops4j/pax/logging/Configuration
2024-08-27T23:43:42,255 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Updating commands for bundle org.apache.karaf.jaas.command/4.4.6
2024-08-27T23:43:42,266 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Command registration delayed for bundle org.apache.karaf.kar.core/4.4.6. Missing service: [org.apache.karaf.kar.KarService]
2024-08-27T23:43:42,273 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.log.core/4.4.6
2024-08-27T23:43:42,276 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.package.core/4.4.6
2024-08-27T23:43:42,279 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.service.core/4.4.6
2024-08-27T23:43:42,291 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.shell.commands/4.4.6
2024-08-27T23:43:42,293 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Updating commands for bundle org.apache.karaf.shell.commands/4.4.6
2024-08-27T23:43:42,871 | INFO  | activator-1-thread-3 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.kar.core/4.4.6
2024-08-27T23:43:42,871 | INFO  | activator-1-thread-2 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.features.command/4.4.6
2024-08-27T23:43:42,871 | INFO  | activator-1-thread-2 | Activator                        | 29 - org.apache.karaf.deployer.features - 4.4.6 | Deployment finished. Registering FeatureDeploymentListener
2024-08-27T23:43:43,098 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.4.6. Missing service: [org.apache.sshd.server.SshServer]
2024-08-27T23:43:43,146 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.system.core/4.4.6
2024-08-27T23:43:43,189 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.event/4.4.6
2024-08-27T23:43:43,295 | INFO  | activator-1-thread-1 | BouncyCastleSecurityProviderRegistrar | 48 - org.apache.sshd.osgi - 2.12.1 | getOrCreateProvider(BC) created instance of org.bouncycastle.jce.provider.BouncyCastleProvider
2024-08-27T23:43:43,708 | INFO  | activator-1-thread-1 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.shell.ssh/4.4.6
2024-08-27T23:43:43,740 | INFO  | activator-1-thread-1 | DefaultIoServiceFactoryFactory   | 48 - org.apache.sshd.osgi - 2.12.1 | No detected/configured IoServiceFactoryFactory; using Nio2ServiceFactoryFactory
2024-08-27T23:43:49,401 | WARN  | pipe-bundle:install mvn:com.example/my-osgi-app/1.0-SNAPSHOT | AetherBasedResolver              | 3 - org.ops4j.pax.url.mvn - 2.6.14 | Error resolving artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT: [Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in apache (https://repository.apache.org/content/groups/snapshots-group/), Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in ops4j.sonatype.snapshots.deploy (https://oss.sonatype.org/content/repositories/ops4j-snapshots/)]
java.io.IOException: Error resolving artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT: [Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in apache (https://repository.apache.org/content/groups/snapshots-group/), Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in ops4j.sonatype.snapshots.deploy (https://oss.sonatype.org/content/repositories/ops4j-snapshots/)]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.configureIOException(AetherBasedResolver.java:803) [!/:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:774) [!/:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:657) [!/:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:598) [!/:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:565) [!/:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:555) [!/:?]
	at org.ops4j.pax.url.mvn.internal.Connection.getInputStream(Connection.java:123) [!/:?]
	at org.apache.felix.framework.util.SecureAction.getURLConnectionInputStream(SecureAction.java:677) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.JarRevision.initialize(JarRevision.java:166) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.JarRevision.<init>(JarRevision.java:76) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.BundleArchive.createRevisionFromLocation(BundleArchive.java:819) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.BundleArchive.reviseInternal(BundleArchive.java:491) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.BundleArchive.<init>(BundleArchive.java:155) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.cache.BundleCache.create(BundleCache.java:457) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.Felix.installBundle(Felix.java:3254) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.felix.framework.BundleContextImpl.installBundle(BundleContextImpl.java:147) [org.apache.felix.framework-7.0.5.jar:?]
	at org.apache.karaf.bundle.command.Install.execute(Install.java:84) [!/:?]
	at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) [!/:4.4.6]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) [!/:4.4.6]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Pipe.doCall(Pipe.java:416) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:229) [!/:4.4.6]
	at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:59) [!/:4.4.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_345]
	at java.lang.Thread.run(Thread.java:750) [?:1.8.0_345]
	Suppressed: shaded.org.eclipse.aether.transfer.ArtifactNotFoundException: Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in apache (https://repository.apache.org/content/groups/snapshots-group/)
		at shaded.org.eclipse.aether.connector.basic.ArtifactTransportListener.transferFailed(ArtifactTransportListener.java:48) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector$TaskRunner.run(BasicRepositoryConnector.java:401) ~[!/:?]
		at shaded.org.eclipse.aether.util.concurrency.RunnableErrorForwarder.lambda$wrap$0(RunnableErrorForwarder.java:73) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector$DirectExecutor.execute(BasicRepositoryConnector.java:669) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector.get(BasicRepositoryConnector.java:290) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.performDownloads(DefaultArtifactResolver.java:520) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:408) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:235) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifact(DefaultArtifactResolver.java:212) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveArtifact(DefaultRepositorySystem.java:272) ~[!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:767) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:657) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:598) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:565) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:555) [!/:?]
		at org.ops4j.pax.url.mvn.internal.Connection.getInputStream(Connection.java:123) [!/:?]
		at org.apache.felix.framework.util.SecureAction.getURLConnectionInputStream(SecureAction.java:677) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.JarRevision.initialize(JarRevision.java:166) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.JarRevision.<init>(JarRevision.java:76) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.createRevisionFromLocation(BundleArchive.java:819) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.reviseInternal(BundleArchive.java:491) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.<init>(BundleArchive.java:155) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleCache.create(BundleCache.java:457) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.Felix.installBundle(Felix.java:3254) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.BundleContextImpl.installBundle(BundleContextImpl.java:147) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.karaf.bundle.command.Install.execute(Install.java:84) [!/:?]
		at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) [!/:4.4.6]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) [!/:4.4.6]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.doCall(Pipe.java:416) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:229) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:59) [!/:4.4.6]
		at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_345]
		at java.lang.Thread.run(Thread.java:750) [?:1.8.0_345]
	Suppressed: shaded.org.eclipse.aether.transfer.ArtifactNotFoundException: Could not find artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT in ops4j.sonatype.snapshots.deploy (https://oss.sonatype.org/content/repositories/ops4j-snapshots/)
		at shaded.org.eclipse.aether.connector.basic.ArtifactTransportListener.transferFailed(ArtifactTransportListener.java:48) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector$TaskRunner.run(BasicRepositoryConnector.java:401) ~[!/:?]
		at shaded.org.eclipse.aether.util.concurrency.RunnableErrorForwarder.lambda$wrap$0(RunnableErrorForwarder.java:73) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector$DirectExecutor.execute(BasicRepositoryConnector.java:669) ~[!/:?]
		at shaded.org.eclipse.aether.connector.basic.BasicRepositoryConnector.get(BasicRepositoryConnector.java:290) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.performDownloads(DefaultArtifactResolver.java:520) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:408) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:235) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifact(DefaultArtifactResolver.java:212) ~[!/:?]
		at shaded.org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveArtifact(DefaultRepositorySystem.java:272) ~[!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:767) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:657) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:598) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:565) [!/:?]
		at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:555) [!/:?]
		at org.ops4j.pax.url.mvn.internal.Connection.getInputStream(Connection.java:123) [!/:?]
		at org.apache.felix.framework.util.SecureAction.getURLConnectionInputStream(SecureAction.java:677) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.JarRevision.initialize(JarRevision.java:166) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.JarRevision.<init>(JarRevision.java:76) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.createRevisionFromLocation(BundleArchive.java:819) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.reviseInternal(BundleArchive.java:491) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleArchive.<init>(BundleArchive.java:155) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.cache.BundleCache.create(BundleCache.java:457) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.Felix.installBundle(Felix.java:3254) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.felix.framework.BundleContextImpl.installBundle(BundleContextImpl.java:147) [org.apache.felix.framework-7.0.5.jar:?]
		at org.apache.karaf.bundle.command.Install.execute(Install.java:84) [!/:?]
		at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) [!/:4.4.6]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) [!/:4.4.6]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.doCall(Pipe.java:416) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:229) [!/:4.4.6]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:59) [!/:4.4.6]
		at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_345]
		at java.lang.Thread.run(Thread.java:750) [?:1.8.0_345]
Caused by: shaded.org.eclipse.aether.resolution.ArtifactResolutionException: Error resolving artifact com.example:my-osgi-app:jar:1.0-SNAPSHOT
	at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:431) ~[?:?]
	at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:235) ~[?:?]
	at shaded.org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifact(DefaultArtifactResolver.java:212) ~[?:?]
	at shaded.org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveArtifact(DefaultRepositorySystem.java:272) ~[?:?]
	at org.ops4j.pax.url.mvn.internal.AetherBasedResolver.resolve(AetherBasedResolver.java:767) ~[?:?]
	... 28 more
2024-08-27T23:43:49,456 | ERROR | Karaf local console user karaf | ShellUtil                        | 45 - org.apache.karaf.shell.core - 4.4.6 | Exception caught while executing command
org.apache.karaf.shell.support.MultiException: Error installing bundles:
	Unable to install bundle mvn:com.example/my-osgi-app/1.0-SNAPSHOT: org.osgi.framework.BundleException: Unable to cache bundle: mvn:com.example/my-osgi-app/1.0-SNAPSHOT
	at org.apache.karaf.shell.support.MultiException.throwIf(MultiException.java:61) ~[?:?]
	at org.apache.karaf.bundle.command.Install.execute(Install.java:142) ~[?:?]
	at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) ~[?:?]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) ~[?:?]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) ~[?:?]
